match_id,t1_xi_bat_avg,t2_xi_bat_avg,t1_xi_bat_sr,t2_xi_bat_sr,t1_xi_bowl_wpm,t2_xi_bowl_wpm,t1_xi_bowl_er,t2_xi_bowl_er,xi_bat_diff,xi_sr_diff,xi_bowl_diff,xi_er_diff
1473440,27.8,27.175,152.01156327738786,155.77992905571938,0.7875,1.09375,8.721791512202472,7.907107262886964,0.625,-3.768365778331514,-0.30625,-0.8146842493155084
1473441,28.275,28.85,153.02003389355662,180.926512764565,0.78125,1.6458333333333333,8.189142698236136,8.601513269100744,-0.5750000000000028,-27.906478871008375,-0.8645833333333333,0.41237057086460815
1473442,24.6,32.175,148.66270149008818,147.3517400927315,1.125,1.1,8.955529586780074,8.421053224076195,-7.574999999999996,1.3109613973566923,0.02499999999999991,-0.5344763627038791
1473443,30.075,23.0,164.67887168396652,150.6133068318881,1.21875,1.4375,8.562424242424242,8.309987518880293,7.074999999999999,14.06556485207841,-0.21875,-0.2524367235439495
1473444,29.45,27.65,157.04105716959378,161.8378198451848,1.6633928571428571,1.1875,9.150320524109752,9.10352543699611,1.8000000000000007,-4.796762675591026,0.4758928571428571,-0.046795087113642
1473445,33.525,28.475,168.13482276906637,153.31079292843876,1.03125,1.4375,7.924619963380847,7.6224746315691165,5.049999999999997,14.824029840627617,-0.40625,-0.3021453318117304
1473446,31.575,22.025,151.70606051637216,138.9263507896534,1.2291666666666667,0.9017857142857143,8.618470460735749,8.281189260308633,9.55,12.77970972671875,0.32738095238095244,-0.33728120042711573
1473447,29.6,31.475,164.29742690232646,177.4026392842949,1.21875,1.71875,9.449330345666741,9.607388465577658,-1.875,-13.105212381968443,-0.5,0.15805811991091723
1473448,28.95,24.275,148.97440652184278,144.20997375328085,1.125,1.53125,8.100803258174686,7.9836977198203805,4.675000000000001,4.764432768561932,-0.40625,-0.1171055383543056
1473449,26.425,26.75,155.8596478649725,148.20950402730278,1.625,0.90625,7.701768180104212,8.417014957268432,-0.3249999999999993,7.650143837669702,0.71875,0.7152467771642197
1473450,27.825,27.575,161.39594801290076,157.12590578181067,1.34375,1.28125,8.618007450065978,9.301057894322144,0.25,4.270042231090088,0.0625,0.6830504442561658
1473451,32.8,32.075,165.39428646160985,150.95935426426263,1.275,1.2366071428571428,7.687449089646265,8.90101517304627,0.7249999999999943,14.434932197347223,0.03839285714285712,1.2135660834000053
1473452,23.325,30.25,153.6851499373932,175.8063275539858,1.46875,1.3333333333333333,7.167534501447619,9.1970064103009,-6.925000000000001,-22.121177616592604,0.13541666666666674,2.0294719088532815
1473453,28.475,29.35,157.74039364725337,149.88051479974808,1.4479166666666667,1.0625,8.729728172873335,8.159474540499852,-0.875,7.859878847505286,0.38541666666666674,-0.5702536323734826
1473455,26.4,29.525,140.31752709813526,157.03165853802162,0.95,1.375,8.103607047799626,9.315334606750032,-3.125,-16.71413143988636,-0.42500000000000004,1.2117275589504057
1473454,29.325,28.15,168.21874846610424,140.22550842345814,1.71875,1.71875,9.315444737791791,7.91501082574287,1.1750000000000007,27.993240042646107,0.0,-1.4004339120489213
1473457,25.4,35.36666666666666,163.33001776004613,150.70899134623087,0.9419642857142857,1.375,9.680412211515693,8.298484648237096,-9.966666666666661,12.621026413815258,-0.4330357142857143,-1.3819275632785963
1473458,30.225,28.075,159.1779520250165,149.2927229123282,1.03125,1.5416666666666667,7.8204535090992,7.714512518311149,2.150000000000002,9.885229112688307,-0.5104166666666667,-0.10594099078805108
1473456,29.725,24.45,172.091362288245,158.1186868686869,1.40625,1.53125,8.605771957570965,7.543090863745771,5.275000000000002,13.9726754195581,-0.125,-1.0626810938251943
1473459,26.45,27.375,157.64684562450194,137.43998458718653,1.40625,1.625,9.159225277098496,8.123902107931741,-0.9250000000000007,20.206861037315406,-0.21875,-1.0353231691667553
1473460,34.675,27.225,153.37745826834566,148.28814835633943,1.4375,1.04375,8.575389322663241,7.993066519873833,7.449999999999996,5.089309912006229,0.39375000000000004,-0.5823228027894087
1473461,30.85,31.55,163.24647241318206,170.66921700635973,1.1428571428571428,1.65625,8.229613218691817,8.864900793650794,-0.6999999999999993,-7.4227445931776685,-0.5133928571428572,0.6352875749589764
1473462,26.375,24.35,140.383763127244,162.78424624593373,1.2916666666666667,1.40625,8.279216192746002,7.417714728190756,2.0249999999999986,-22.40048311868972,-0.11458333333333326,-0.8615014645552463
1473463,34.065,28.325,151.87257090842706,165.51209453930363,1.4625,1.38125,8.110632496116132,8.73746558651377,5.739999999999998,-13.639523630876567,0.08124999999999982,0.6268330903976373
1473464,28.825,24.665,159.5086436934244,153.94679102801987,1.25,1.3333333333333333,8.78449652779228,8.927943716202826,4.16,5.56185266540453,-0.08333333333333326,0.14344718841054593
1473465,25.425,28.175,141.3163708727892,158.6821115144905,1.1875,1.125,8.139739778755828,8.493963602566819,-2.75,-17.36574064170128,0.0625,0.35422382381099027
1473466,27.645,27.425,159.7410710208457,156.45462206631288,1.34375,1.65625,8.074518079521583,8.354000467671387,0.21999999999999886,3.2864489545328297,-0.3125,0.27948238814980364
1473467,33.725,22.35,171.3736991424318,135.10548303468005,1.4895833333333333,1.53125,8.75266544740229,8.321307563767064,11.375,36.268216107751755,-0.04166666666666674,-0.43135788363522565
1473468,30.46,24.825,165.97715433336714,162.14400305576777,0.875,1.46875,9.876157988968783,7.496308143348674,5.635000000000002,3.83315127759937,-0.59375,-2.379849845620109
1473470,27.714999999999996,27.191666666666663,165.34093345054427,157.1757480078898,1.28125,1.34375,8.962991070714182,8.3573245990061,0.5233333333333334,8.165185442654462,-0.0625,-0.6056664717080817
1473471,30.55,29.2,158.50029333267233,168.22219318257328,1.0625,0.90625,8.528903584072193,9.231717139175258,1.3500000000000014,-9.72189984990095,0.15625,0.7028135551030648
1473472,26.925,34.69166666666667,160.4203002787018,152.60925712796592,1.63125,1.4479166666666667,8.345578094564079,8.366655976025413,-7.766666666666669,7.811043150735884,0.18333333333333335,0.021077881461334158
1473473,32.075,25.925,160.84600898705102,149.67365413362884,1.4464285714285714,1.09375,8.43640813331936,8.323591706721698,6.150000000000002,11.172354853422178,0.3526785714285714,-0.11281642659766078
1473474,27.303571428571427,28.35,162.26511459705833,172.5737183383992,1.09375,1.125,9.145959488083962,8.752086278489212,-1.0464285714285744,-10.308603741340875,-0.03125,-0.3938732095947497
1473475,22.1,28.717857142857145,130.16681085294752,156.53917509032598,1.4375,1.21875,8.423774107344087,8.255299963360736,-6.617857142857144,-26.372364237378463,0.21875,-0.16847414398335125
1473476,37.99285714285715,26.975,156.38527096383044,157.3320851785292,1.5625,1.53125,8.333038601080634,7.105506997690563,11.017857142857146,-0.9468142146987759,0.03125,-1.2275316033900712
1473477,32.075,26.35,166.0930151175812,160.12439350075553,1.375,1.5416666666666667,8.400156325156326,8.510017652789365,5.725000000000001,5.968621616825658,-0.16666666666666674,0.10986132763303935
1473478,26.65,31.8,159.8700401868037,160.8607130687978,1.075,1.375,9.096231647927445,7.960610535827115,-5.150000000000002,-0.9906728819941009,-0.30000000000000004,-1.1356211121003295
1473479,29.275,26.3,171.2828476401647,150.87780064053,1.15625,1.0625,8.497627542544041,8.477253166915052,2.974999999999998,20.405046999634692,0.09375,-0.020374375628989583
1473480,21.225,27.610714285714288,122.5419033118641,158.97637781004906,1.35625,0.9583333333333334,8.019504643962847,8.89843142968143,-6.385714285714286,-36.434474498184954,0.3979166666666666,0.8789267857185834
1473482,31.2,32.3,165.55943403002226,161.5089256559686,1.4375,1.28125,8.13262756150781,7.899511678478108,-1.0999999999999979,4.050508374053663,0.15625,-0.23311588302970243
1473483,34.525,28.175,170.07602480647432,166.06988582443222,1.4375,1.25,8.357996114710032,8.531102550561224,6.349999999999998,4.006138982042103,0.1875,0.17310643585119223
1473484,34.175,26.7,160.60274325130476,148.04238983352957,1.46875,1.03125,8.192573831582532,8.537549663265281,7.474999999999998,12.56035341777519,0.4375,0.34497583168274915
1473485,26.1,32.3,148.37746048394843,171.97173778411224,1.4375,1.3125,7.813632951959485,8.251743811873109,-6.199999999999996,-23.59427730016381,0.125,0.43811085991362386
1473486,22.575,26.9,125.63280964559738,159.18956986664716,1.1770833333333333,1.09375,8.099696238720629,8.921641026652313,-4.324999999999999,-33.556760221049785,0.08333333333333326,0.8219447879316846
1473487,32.5,35.36666666666667,165.74738916902965,167.16717351307994,1.40625,1.25,8.029269596977526,8.500761512415648,-2.866666666666667,-1.4197843440502993,0.15625,0.4714919154381221
1473488,33.3,25.35,158.1036773199846,149.14729335681687,1.5,1.0848214285714286,7.9652567189580346,8.46921926910299,7.949999999999996,8.956383963167724,0.4151785714285714,0.503962550144955
1473489,27.6,25.02,169.16612112332223,134.82445330519062,1.03125,1.15625,8.518322212573311,8.13580703632765,2.580000000000002,34.34166781813161,-0.125,-0.38251517624566134
1473490,25.475,29.7,149.34657100514573,163.56914523385112,1.4375,1.28125,7.580165160091239,8.6736204555714,-4.224999999999998,-14.222574228705383,0.15625,1.0934552954801617
1473491,27.525,31.175,157.44808894793232,153.84551773612765,1.375,1.3125,8.759549342531946,8.079254891450015,-3.650000000000002,3.6025712118046727,0.0625,-0.6802944510819309
1473493,34.125,36.964285714285715,166.38974083674876,162.7597681329169,1.78125,1.5,8.07353360435035,8.079265069489905,-2.8392857142857153,3.629972703831868,0.28125,0.005731465139554359
1473494,24.55,30.51666666666667,150.55849200147836,141.88006657384366,1.40625,1.03125,7.870999582565137,8.67631672236331,-5.966666666666669,8.678425427634693,0.375,0.8053171397981735
1473497,26.775,32.775,156.52453213693735,166.4883881979108,1.25,0.875,8.567209072978304,9.242698002938592,-6.0,-9.963856060973455,0.375,0.675488929960288
1473498,29.125,35.175,162.88445352982112,157.91916509397282,1.09375,1.34375,8.021934725527657,8.303418672174214,-6.049999999999997,4.965288435848294,-0.25,0.2814839466465564
1473499,30.2,27.775,161.83020214590846,152.1345548742016,1.15625,1.2604166666666667,8.713388218056107,8.823988324549703,2.4250000000000007,9.69564727170686,-0.10416666666666674,0.11060010649359597
1473500,30.541428571428572,32.425,145.50444146346453,166.16665798607835,1.0,0.8854166666666666,8.593542069892912,9.215344744455159,-1.8835714285714253,-20.662216522613818,0.11458333333333337,0.6218026745622467
1473501,31.55,29.875,161.1240176095277,163.39013095273444,1.4375,1.0625,7.667789534920285,8.411494643646108,1.6750000000000007,-2.26611334320674,0.375,0.7437051087258233
1473502,32.025,38.55,166.7668511103174,160.83183328632467,0.96875,1.15625,9.015130293259189,8.35649061372099,-6.524999999999999,5.935017823992723,-0.1875,-0.658639679538199
1473503,26.325,28.75,148.97453459319587,178.7878234578852,1.28125,1.0625,8.634440839892967,8.82785682168091,-2.4250000000000007,-29.813288864689326,0.21875,0.19341598178794328
1485779,29.025,27.635,163.350967585133,164.9774429465151,1.125,1.0625,8.703405022025088,8.300799220272904,1.389999999999997,-1.62647536138212,0.0625,-0.4026058017521841
1473504,30.46666666666667,39.55,143.31488646945775,163.16293562056276,0.90625,1.0625,8.403777765166067,8.811224710553136,-9.083333333333329,-19.848049151105016,-0.15625,0.4074469453870684
1473505,28.2,25.55,152.97732920553412,154.13405468167753,1.4375,1.53125,8.623616116670664,8.205398034923991,2.6499999999999986,-1.1567254761434071,-0.09375,-0.41821808174667296
1473506,32.4,27.94166666666667,164.5438525663091,163.00851180227716,1.75,1.25,7.213196656499032,9.014745224211381,4.458333333333329,1.5353407640319574,0.5,1.8015485677123495
1473507,27.975,26.95,151.09866168689697,167.3937586279897,1.09375,1.0669642857142856,8.80448460786631,8.297715074769048,1.0250000000000021,-16.295096941092737,0.026785714285714413,-0.5067695330972626
1473508,26.83928571428571,29.725,159.7581644698013,176.68359165443275,0.84375,1.125,9.495774335014904,8.462603923099605,-2.8857142857142897,-16.925427184631445,-0.28125,-1.0331704119152985
1473509,31.575,31.825,163.20070189171514,155.88189683729902,1.5875,1.0625,7.385091686594386,9.099134063173008,-0.25,7.318805054416117,0.5249999999999999,1.7140423765786217
1473510,32.05,25.9,161.1122634171636,158.1134767667167,1.625,1.15625,7.56086071946921,9.321581401560724,6.149999999999999,2.9987866504469025,0.46875,1.760720682091514
1473511,29.8,28.6,177.9918367246045,165.22653926393124,1.21875,1.1875,8.263880006302838,9.144429820663062,1.1999999999999993,12.765297460673253,0.03125,0.880549814360224
1527674,32.6,30.475,154.36332941856548,180.00755857898713,1.6458333333333333,1.0,8.982579307369882,9.265728506936979,2.125,-25.644229160421645,0.6458333333333333,0.28314919956709694
1527675,25.425,31.0,148.24810477942836,159.51676899852808,1.28125,1.5,7.944343919942559,8.33754290617833,-5.574999999999999,-11.268664219099719,-0.21875,0.3931989862357703
1527676,26.707142857142856,33.575,137.59677514313816,165.7818315685965,0.84375,1.13125,7.774360624360624,8.448040546081861,-6.867857142857147,-28.185056425458328,-0.2875000000000001,0.673679921721237
1527677,36.475,28.2,164.15114998026883,166.59077518998737,0.875,1.4375,9.270934850979266,8.636886438789539,8.275000000000002,-2.4396252097185425,-0.5625,-0.6340484121897276
1527678,33.625,23.95,148.62539386864,156.90339682222583,0.9895833333333334,1.03125,9.08770325203252,8.353091905593615,9.675,-8.278002953585826,-0.04166666666666663,-0.7346113464389052
1527679,31.8,25.8,155.66333675380437,145.9062453170241,1.3705357142857144,1.34375,9.376611849420046,8.040010636006434,6.0,9.757091436780286,0.026785714285714413,-1.336601213413612
1527680,22.475,25.3,129.9396594161621,162.82173475757895,1.0625,1.3125,8.870637223296798,8.611283050546168,-2.8249999999999993,-32.88207534141685,-0.25,-0.2593541727506299
1527682,32.975,27.35833333333333,168.12880999971816,157.84342644540433,1.1875,0.78125,8.22720694836573,9.320472163495419,5.616666666666671,10.285383554313825,0.40625,1.0932652151296889
1527681,31.15,24.692857142857143,160.01585895708166,150.29630932274443,1.3125,1.4583333333333335,7.381161626253894,8.407585374140497,6.4571428571428555,9.719549634337227,-0.14583333333333348,1.0264237478866036
1527683,31.75,30.425,156.67403145565953,150.67123677393266,1.5375,1.0625,8.70108281874341,8.606251046157938,1.3249999999999993,6.0027946817268685,0.4750000000000001,-0.09483177258547215
1527684,29.9,23.941666666666666,182.77474281304654,137.6822314147416,1.0,0.96875,9.65481813405069,9.31514587632534,5.958333333333332,45.092511398304936,0.03125,-0.3396722577253488
1527686,32.65,31.1,171.09804846883952,155.85079773495997,1.2008928571428572,1.25,8.524077258169953,7.738988282462055,1.5499999999999972,15.247250733879554,-0.049107142857142794,-0.7850889757078985
1527687,33.4,26.292857142857144,156.91123168957617,151.64198309393512,0.875,1.4375,9.439226509535459,8.161523976433738,7.107142857142854,5.269248595641045,-0.5625,-1.2777025331017207
1527688,26.625,32.625,147.11563389656695,150.34497732864565,1.125,1.15625,9.113672271281136,8.653047391205286,-6.0,-3.229343432078707,-0.03125,-0.4606248800758497
1527689,32.475,33.775,189.0165747784214,173.10339004945982,1.3125,1.28125,9.832598851398494,8.60265621475299,-1.2999999999999972,15.913184728961568,0.03125,-1.2299426366455037
1527690,31.45,24.8,159.92902637295646,163.4459633523739,1.53125,1.21875,8.958111835694044,8.947044544560825,6.649999999999999,-3.516936979417437,0.3125,-0.01106729113321947
1527691,26.275,28.53333333333334,153.10630280886045,146.98977904951366,0.9166666666666666,1.35625,10.347492847913701,8.191065334665069,-2.25833333333334,6.116523759346791,-0.4395833333333333,-2.156427513248632
1527692,32.36666666666667,33.8,152.72414797475057,156.50262904524735,1.09375,0.9791666666666666,8.907878871234757,9.430305445895334,-1.43333333333333,-3.778481070496781,0.11458333333333337,0.5224265746605763
1527693,32.5,29.225,189.65010450320398,156.6977206533576,1.09375,1.09375,9.399607965726393,7.814348260670535,3.2749999999999986,32.95238384984637,0.0,-1.585259705055858
1529264,34.575,31.175,168.28105649392862,173.26296577245205,1.4508928571428572,1.28125,9.076751270274423,8.74143280944036,3.400000000000002,-4.981909278523432,0.1696428571428572,-0.33531846083406336
1529265,29.85,28.233333333333338,155.4877060378818,162.63630195558844,1.125,1.15625,9.864381750588263,8.580038468939033,1.6166666666666636,-7.148595917706643,-0.03125,-1.28434328164923
1529266,30.3,34.15,151.83826067852996,189.8771062244116,1.09375,1.3125,8.968340584964949,9.08944332152391,-3.849999999999998,-38.03884554588163,-0.21875,0.12110273655896187
1529267,27.45,30.93333333333333,158.3978459929836,172.65296345805626,0.75,1.1875,8.539462792445054,8.753466641527964,-3.4833333333333307,-14.255117465072658,-0.4375,0.2140038490829106
1529268,26.0,33.1,142.33546529396682,154.91195987733485,1.09375,1.125,8.560268950913775,9.230823863636363,-7.100000000000001,-12.576494583368031,-0.03125,0.6705549127225883
1529269,32.4,31.0,193.81521620894483,152.3990005512621,1.4375,1.125,8.736801222528022,8.650955032748051,1.3999999999999986,41.41621565768273,0.3125,-0.08584618977997138
1529270,35.3,29.4,174.43768298931343,152.98641994537053,1.125,1.2202380952380953,8.677871881317358,8.694145940556709,5.899999999999999,21.4512630439429,-0.09523809523809534,0.016274059239350436
1529271,30.9,24.9,170.61588459991498,140.88179575387403,1.15625,1.09375,8.689992897438518,8.797831953631645,6.0,29.734088846040947,0.0625,0.10783905619312684
1529272,31.65,31.68,174.3679739695155,149.24987242025128,1.15625,1.125,8.835395570541614,8.541556291390728,-0.030000000000001137,25.118101549264225,0.03125,-0.2938392791508857
1529273,25.35,31.275,153.55228024011885,151.85218318762713,1.1011904761904763,1.3,8.356108907469412,9.179559905910919,-5.924999999999997,1.7000970524917136,-0.19880952380952377,0.8234509984415066
1529274,34.575,29.82,172.88961122706056,152.12681389379907,1.2875,1.2410714285714286,8.606722754929473,8.341220940712557,4.755000000000003,20.76279733326149,0.046428571428571486,-0.26550181421691654
1529275,30.866666666666667,32.53333333333333,165.89400579132777,149.86731615346645,1.1875,1.4479166666666667,8.156555604182582,8.756293453505485,-1.6666666666666643,16.026689637861324,-0.26041666666666674,0.5997378493229029
1529276,26.28333333333333,23.8,145.80300363852072,158.16252297972449,1.25,1.4375,9.114466722191601,8.111354366834753,2.4833333333333307,-12.359519341203764,-0.1875,-1.0031123553568477
1529277,28.75,28.85,149.50933132505847,183.17435218136782,1.34375,1.46875,9.05130647130647,8.567322012711916,-0.10000000000000142,-33.665020856309354,-0.125,-0.48398445859455386
1529278,27.608333333333338,32.644999999999996,155.58142672468657,178.36496784129,1.15625,1.1875,8.842159533828461,8.8879531798251,-5.036666666666658,-22.78354111660343,-0.03125,0.04579364599663904
1529279,27.353571428571428,36.2,156.23560455958773,175.34830764776797,1.40625,1.5729166666666667,7.754480058726227,8.028604917809464,-8.846428571428575,-19.11270308818024,-0.16666666666666674,0.274124859083237
1529280,27.308333333333337,29.9,165.49017392267643,153.64195989921268,1.5,1.03125,8.245967916708127,8.899382134968853,-2.5916666666666615,11.848214023463754,0.46875,0.6534142182607265
1529282,32.5,31.5,150.16323648903608,183.8776774594772,1.0625,1.46875,9.584393786495605,8.543130429834292,1.0,-33.71444097044113,-0.40625,-1.0412633566613128
1529283,36.0,28.425,179.97405814547105,158.90981727276795,1.3125,1.31875,8.936659781505442,7.869830443486259,7.574999999999999,21.064240872703095,-0.006250000000000089,-1.0668293380191836
