match_id,venue_avg_1st_inn,venue_avg_total,venue_runs_per_wkt,venue_sixes_per_match,venue_bat_first_winrate,venue_pp_er,venue_death_er
1473465,179.875,343.875,33.96296296296296,14.875,0.375,7.808080808080808,10.23943661971831
1473466,218.375,409.0,31.16190476190476,22.75,0.875,10.706467661691542,11.055900621118013
1473467,184.0,357.125,32.46590909090909,13.0,0.25,8.914285714285715,9.705069124423964
1473468,180.14285714285714,350.7142857142857,23.83495145631068,15.285714285714286,0.5714285714285714,7.810246679316888,10.073903002309468
1473470,191.125,370.5,28.776699029126213,20.125,0.625,8.796019900497512,10.952153110047846
1473471,191.75,369.625,28.99019607843137,21.75,0.5,9.283783783783784,10.688372093023256
1473473,186.75,357.75,38.16,15.875,0.375,7.9325463743676226,10.556291390728477
1473472,188.375,361.25,30.42105263157895,19.125,0.5,8.519607843137255,9.924812030075188
1473474,171.5,332.625,21.634146341463413,14.5,0.625,7.963272120200334,10.009153318077804
1473475,182.125,356.625,28.247524752475247,18.625,0.5,8.597014925373134,10.379999999999999
1473476,203.5,395.25,31.0,21.25,0.5,10.760330578512397,11.269430051813472
1473477,183.875,356.75,32.06741573033708,13.375,0.25,8.762225969645868,9.84
1473478,207.375,405.875,38.2,21.5,0.375,10.546644844517186,10.990384615384617
1473479,180.875,347.75,26.0,19.875,0.5,8.60472972972973,10.865284974093266
1473480,153.5,294.75,23.58,11.625,0.375,8.35,8.44927536231884
1473482,179.625,351.375,29.28125,17.875,0.5,8.481054365733113,10.395
1473483,221.375,412.75,29.221238938053098,22.625,1.0,10.770247933884297,10.983870967741934
1473484,182.5,348.625,36.22077922077922,15.125,0.5,7.885135135135135,10.24
1473485,220.75,415.75,30.236363636363638,22.75,0.875,10.549668874172186,11.581967213114755
1473486,152.5,292.75,22.304761904761904,11.625,0.375,8.136439267886855,8.179176755447942
1473487,187.25,372.5,43.8235294117647,17.0,0.375,8.580101180438449,10.281995661605206
1473488,202.625,389.5,33.869565217391305,20.625,0.5,8.941176470588236,10.062780269058297
1473489,183.875,355.875,26.858490566037737,19.375,0.5,8.85378151260504,10.692307692307692
1473490,200.375,384.0,31.03030303030303,19.875,0.625,10.378109452736318,10.806282722513089
1473491,202.0,378.75,27.053571428571427,18.75,0.75,9.141891891891891,11.125
1473493,180.75,349.375,27.135922330097088,18.375,0.5,8.58688524590164,9.964824120603016
1473494,198.375,380.0,32.0,19.875,0.625,10.006611570247934,11.129287598944591
1473497,190.25,368.5,42.114285714285714,16.25,0.375,8.742857142857142,10.703448275862069
1473498,218.375,418.875,28.887931034482758,22.25,0.875,10.983552631578949,11.455670103092784
1473499,181.75,352.25,31.662921348314608,13.5,0.25,8.747474747474747,9.556064073226546
